,Country,Year,Precipitation,Temperature,Occurrences,Entity,Urban (%),Rural (%),HDI,PopTotal,Education,Dengue,Y,X
1832,MEX,2003,63.26632,21.1657,18.0,Mexico,75.682,24.318001000000002,0.7170000000000001,105640.45300000001,0.579,11.0,14.91,-92.26
1833,MHL,2003,218.57517499999997,28.238,0.0,Marshall Islands,70.13,29.870001000000002,0.0,52.11600000000001,0.0,0.0,8.72,167.74
1834,MLT,2003,49.663758333333334,19.448058333333332,0.0,Malta,93.16,6.8400002,0.8,403.211,0.6779999999999999,0.0,35.9,14.45
1835,MMR,2003,86.58755166666667,23.210066666666663,0.0,Myanmar,27.575,72.425003,0.45899999999999996,47624.894,0.33399999999999996,0.0,16.78,96.15
1836,MNE,2003,82.23216333333332,9.588134166666666,0.0,Montenegro,61.568000000000005,38.431999,0.741,614.097,0.693,0.0,42.7,19.4
1837,MNP,2003,581.1570833333334,27.508300000000002,0.0,Northern Mariana Islands,90.398,9.602000199999999,0.0,67.422,0.0,0.0,15.14,145.72
1838,MOZ,2003,80.37671,24.237458333333333,0.0,Mozambique,29.636999999999997,70.362999,0.33299999999999996,19716.598,0.282,0.0,-22.45,31.33
1839,MSR,2003,227.415975,26.19666666666667,0.0,Montserrat,9.418,90.582001,0.0,4.471,0.0,0.0,16.71,-62.21
1840,MTQ,2003,220.647775,25.561233333333334,0.0,Martinique,89.492,10.508,0.0,394.50800000000004,0.0,0.0,14.6,-61.07
1841,MUS,2003,146.18935000000002,24.21765833333333,0.0,Mauritius,42.335,57.665001000000004,0.695,1208.994,0.583,0.0,-19.72,63.38
1842,MYS,2003,269.9440833333333,25.812458333333336,0.0,Malaysia,64.78,35.220001,0.731,24688.702999999998,0.62,30.0,6.12,102.26
1843,MYT,2003,88.67654166666665,26.546549999999996,0.0,Mayotte,50.326,49.674,0.0,166.72099999999998,0.0,0.0,-12.83,45.17
1844,NCL,2003,123.37297500000001,22.21088333333333,1.0,New Caledonia,62.986999999999995,37.013000000000005,0.0,225.02599999999998,0.0,9.0,-22.3,166.44
1845,NGA,2003,111.77575083333333,27.357141666666664,0.0,Nigeria,37.356,62.644001,0.44299999999999995,131972.533,0.41100000000000003,0.0,7.15,3.36
1846,NIC,2003,203.67915000000002,25.468975000000004,2.0,Nicaragua,55.633,44.367001,0.5870000000000001,5240.879,0.48200000000000004,3.0,13.02,-87.53
1847,NIU,2003,163.56616666666662,25.28745833333333,0.0,Niue,34.317,65.682999,0.0,1.755,0.0,0.0,-19.06,-169.87
1848,NLD,2003,52.952075,10.4423375,0.0,Netherlands,80.34100000000001,19.659000000000002,0.883,16200.951000000001,0.8320000000000001,0.0,51.19,5.87
1849,NPL,2003,116.6863166666667,12.918095833333332,0.0,Nepal,14.538,85.461998,0.462,24950.623,0.34600000000000003,0.0,27.96,84.9
1850,NRU,2003,198.5,27.91665,0.0,Nauru,100.0,0.0,0.0,10.106,0.0,0.0,-0.52,166.92
1851,NZL,2003,133.59585833333333,9.967685833333332,0.0,New Zealand,86.221,13.779000000000002,0.884,4022.0690000000004,0.888,0.0,-36.96,174.9
1852,PAK,2003,31.746176666666667,20.3980225,0.0,Pakistan,33.58,66.41999799999999,0.473,147703.40099999998,0.29,1.0,32.08,72.67
1853,PAN,2003,242.3134,25.73229166666667,0.0,Panama,63.091,36.909,0.73,3209.1740000000004,0.6509999999999999,3.0,9.08,-79.39
1854,PER,2003,153.27480833333334,19.713399999999996,1.0,Peru,74.249,25.750999,0.6859999999999999,26937.737999999998,0.636,9.0,-3.54,-73.45
1855,PHL,2003,216.77527499999997,25.8292,0.0,Philippines,45.88,54.119999,0.637,83031.954,0.589,52.0,14.41,121.04
1856,PNG,2003,253.58125000000004,25.185133333333336,0.0,Papua New Guinea,13.145999999999999,86.853996,0.469,6010.724,0.316,0.0,-9.15,142.72
1857,PRI,2003,186.89240833333335,25.222399999999997,0.0,Puerto Rico,94.22399999999999,5.776,0.0,3787.268,0.0,7.0,18.24,-66.04
1858,PRY,2003,97.195925,23.808408333333333,0.0,Paraguay,56.977,43.022999,0.64,5607.95,0.5710000000000001,9.0,-25.28,-57.64
1859,PYF,2003,86.99010833333334,24.760316666666668,5.0,French Polynesia,56.242,43.757999,0.0,248.49900000000002,0.0,2.0,-17.53,-149.56
1860,REU,2003,190.75603333333333,33.050291666666666,0.0,Reunion,94.73200000000001,5.2680001,0.0,771.3839999999999,0.0,0.0,0.0,0.0
1861,ROU,2003,45.272075,9.139304166666667,0.0,Romania,52.912,47.088001,0.7340000000000001,21728.918999999998,0.6829999999999999,0.0,44.44,26.11
1862,RUS,2003,35.565850000000005,-4.799355833333333,0.0,Russia,73.373,26.627001,0.74,144584.695,0.757,0.0,0.0,0.0
1863,SAU,2003,4.9440075000000006,25.782683333333328,0.0,Saudi Arabia,80.53,19.469998999999998,0.7559999999999999,22556.425,0.58,0.0,21.54,39.17
1864,SDN,2003,39.68524666666667,28.072316666666666,0.0,Sudan,32.654,67.346001,0.42,29435.944,0.255,0.0,19.62,37.22
1865,SEN,2003,71.3088975,28.752733333333328,7.0,Senegal,40.898,59.102001,0.40700000000000003,10670.99,0.249,0.0,14.67,-17.44
1866,SGP,2003,250.00251666666665,27.955183333333338,0.0,Singapore,100.0,0.0,0.838,4249.295,0.6809999999999999,1.0,1.37,103.88
1867,SLB,2003,252.3695,25.621541666666662,0.0,Solomon Islands,17.000999999999998,82.999001,0.469,446.769,0.38299999999999995,0.0,-9.43,160.05
1868,SLE,2003,199.16775333333337,26.575041666666664,0.0,Sierra Leone,36.352,63.647999,0.325,5199.549,0.295,0.0,9.69,-11.72
1869,SLV,2003,134.68662166666667,24.508633333333336,0.0,El Salvador,60.56100000000001,39.438999,0.635,5971.535,0.5329999999999999,2.0,13.74,-89.18
1870,SOM,2003,23.225365,27.224966666666663,0.0,Somalia,34.756,65.244003,0.0,9836.396999999999,0.0,0.0,10.43,45.01
1871,SRB,2003,56.77498916666667,10.802930000000002,0.0,Serbia,53.437,46.563,0.726,9302.869,0.693,0.0,44.92,19.67
1872,SUR,2003,156.59552500000004,26.276874999999993,0.0,Suriname,66.664,33.335999,0.0,488.332,0.0,0.0,5.83,-55.17
1873,SVK,2003,47.673783333333326,8.204125833333334,0.0,Slovakia,55.863,44.137001,0.777,5399.8859999999995,0.7290000000000001,0.0,48.68,21.29
1874,SVN,2003,81.89855583333333,9.7006675,0.0,Slovenia,51.082,48.917999,0.85,1988.965,0.843,0.0,45.64,13.99
1875,SYC,2003,166.99885833333335,27.305549999999997,0.0,Seychelles,51.123000000000005,48.876999,0.7170000000000001,85.91,0.595,1.0,-4.35,55.76
1876,THA,2003,123.61903333333332,26.84268333333333,10.0,Thailand,34.941,65.058998,0.674,64554.952000000005,0.555,14.0,14.34,101.21
1877,TKL,2003,223.78824999999998,28.735083333333336,0.0,Tokelau,0.0,100.0,0.0,1.351,0.0,0.0,-8.56,-172.5
1878,TLS,2003,142.26690750000003,25.657,0.0,Timor,25.343000000000004,74.656998,0.525,960.852,0.384,0.0,0.0,0.0
1879,TON,2003,124.91836666666666,25.390433333333334,0.0,Tonga,23.098000000000003,76.902,0.6920000000000001,99.789,0.7120000000000001,0.0,-21.15,-175.22
1880,TTO,2003,100.87507833333332,26.965441666666663,7.0,Trinidad and Tobago,55.343,44.657001,0.737,1284.052,0.655,1.0,10.68,-61.62
1881,TUR,2003,50.990582499999995,11.439754999999998,0.0,Turkey,66.602,33.397999,0.679,66085.803,0.53,0.0,40.92,26.32
1882,TUV,2003,256.50558333333333,28.328991666666663,0.0,Tuvalu,47.656000000000006,52.344002,0.0,9.767000000000001,0.0,0.0,-8.51,179.19
1883,TZA,2003,66.30235666666667,23.44024166666667,0.0,Tanzania,23.611,76.389,0.423,37149.072,0.34299999999999997,0.0,0.0,0.0
1884,UGA,2003,103.00085000000001,24.47179166666667,0.0,Uganda,16.061,83.939003,0.43,26624.82,0.46399999999999997,0.0,0.17,32.48
1885,URY,2003,127.42134166666669,17.513049999999996,0.0,Uruguay,92.82799999999999,7.171999900000001,0.75,3325.637,0.6970000000000001,0.0,-33.25,-58.02
1886,USA,2003,54.93520833333334,7.729511666666666,48.0,United States,79.583,20.417,0.893,290027.624,0.866,0.0,0.0,0.0
1887,VCT,2003,236.72276666666664,55.56663333333333,0.0,Saint Vincent and the Grenadines,46.283,53.716999,0.6890000000000001,108.35,0.626,0.0,13.16,-61.23
1888,VEN,2003,173.98046666666667,26.28120833333333,29.0,Venezuela,87.902,12.097999999999999,0.687,25868.522999999997,0.556,5.0,10.49,-66.89
1889,VGB,2003,206.50905,25.742491666666666,0.0,British Virgin Islands,42.615,57.384997999999996,0.0,22.0,0.0,0.0,18.41,-64.64
1890,VNM,2003,133.43730000000002,24.79688333333333,6.0,Vietnam,26.092,73.907997,0.603,82747.662,0.507,5.0,0.0,0.0
1891,VUT,2003,233.80591666666666,24.108266666666665,0.0,Vanuatu,22.521,77.478996,0.0,198.96400000000003,0.0,0.0,-17.74,168.32
1892,WLF,2003,240.45866666666666,27.16491666666667,0.0,Wallis and Futuna,0.0,100.0,0.0,14.651,0.0,0.0,-13.29,-176.22
1893,WSM,2003,252.2215,27.745608333333333,0.0,Samoa,21.698,78.302002,0.6629999999999999,177.662,0.642,0.0,-13.63,-172.62
1894,YEM,2003,14.359172499999998,24.343766666666667,0.0,Yemen,27.849,72.15100100000001,0.46299999999999997,19462.086,0.287,1.0,15.77,44.04
1895,ZAF,2003,30.28418166666667,18.269824999999997,0.0,South Africa,58.446000000000005,41.554001,0.615,47648.727,0.6509999999999999,0.0,-33.93,18.44
1896,COD,2003,123.11614166666665,24.82899166666667,0.0,Democratic Republic of Congo,36.525999999999996,63.473999,0.349,51390.032999999996,0.33299999999999996,0.0,0.0,0.0
1897,ZMB,2003,86.03950333333334,22.63009166666666,0.0,Zambia,35.951,64.04900400000001,0.46,11421.983999999999,0.495,0.0,-12.17,26.38
1898,ABW,2004,105.60880833333334,27.94685833333334,0.0,Aruba,45.24,54.759997999999996,0.0,98.73700000000001,0.0,0.0,12.52,-70.03
1899,AFG,2004,23.369001666666662,14.59566166666667,1.0,Afghanistan,22.5,77.5,0.39799999999999996,24118.979,0.302,1.0,34.53,69.17
1900,AGO,2004,88.26834166666667,21.959525,0.0,Angola,54.827,45.173,0.442,18865.716,0.336,0.0,-8.81,13.23
1901,AIA,2004,169.52258333333336,25.381233333333338,0.0,Anguilla,100.0,0.0,0.0,12.339,0.0,0.0,18.23,-63.04
1902,ALB,2004,87.80450833333333,11.860445,0.0,Albania,45.651,54.348999,0.6940000000000001,3097.7470000000003,0.606,0.0,40.15,19.79
1903,ARG,2004,44.153825000000005,14.657501666666667,4.0,Argentina,89.86,10.14,0.78,38728.696,0.76,0.0,-26.41,-54.58
1904,ASM,2004,196.39965000000004,27.48330833333333,0.0,American Samoa,88.198,11.802,0.0,59.263999999999996,0.0,0.0,-14.27,-170.58
1905,ATG,2004,256.5405,25.847475000000003,0.0,Antigua and Barbuda,29.837,70.163002,0.0,88.257,0.0,0.0,17.15,-61.8
1906,AUS,2004,40.22291666666667,21.927008333333333,6.0,Australia,84.463,15.537,0.907,19948.429,0.892,10.0,-9.42,142.54
1907,AUT,2004,95.000275,6.678428333333333,0.0,Austria,59.093999999999994,40.905998,0.8490000000000001,8216.805,0.74,0.0,47.14,16.26
1908,BEL,2004,72.44089166666667,10.420504166666666,0.0,Belgium,97.35,2.6500001,0.885,10480.117,0.8490000000000001,0.0,51.21,4.12
1909,BEN,2004,87.86854666666666,27.933541666666667,0.0,Benin,40.039,59.960999,0.434,7750.004,0.33299999999999996,0.0,6.48,2.63
1910,BFA,2004,61.165135,28.875141666666664,0.0,Burkina Faso,20.756999999999998,79.24299599999999,0.312,13030.569,0.162,1.0,12.42,-3.17
1911,BGD,2004,167.99947,25.444833333333335,0.0,Bangladesh,26.114,73.886002,0.49700000000000005,141307.489,0.37799999999999995,1.0,24.13,90.29
1912,BGR,2004,50.12543333333334,11.1470875,0.0,Bulgaria,70.233,29.767,0.745,7743.264,0.7120000000000001,0.0,42.45,27.31
1913,BHS,2004,84.36815833333334,25.307583333333337,0.0,Bahamas,82.176,17.823999,0.784,322.526,0.708,0.0,25.07,-77.34
1914,BIH,2004,102.39498333333334,10.055538333333335,0.0,Bosnia and Herzegovina,43.648,56.352001,0.6940000000000001,3781.2870000000003,0.59,0.0,44.67,16.99
1915,BLZ,2004,147.80243333333337,25.765774999999994,0.0,Belize,45.33,54.669998,0.696,276.089,0.6990000000000001,0.0,17.07,-89.14
1916,BMU,2004,121.29166666666667,21.566649999999996,0.0,Bermuda,100.0,0.0,0.0,65.065,0.0,0.0,32.3,-64.75
1917,BOL,2004,90.11283333333331,21.117291666666663,1.0,Bolivia,63.711000000000006,36.289001,0.622,8967.741,0.637,5.0,-17.78,-63.17
1918,BRA,2004,149.41277499999998,25.45311666666667,81.0,Brazil,82.521,17.479,0.698,184738.458,0.593,35.0,-27.53,-48.51
1919,BRB,2004,254.33991666666668,26.879108333333335,0.0,Barbados,33.037,66.962997,0.762,273.091,0.711,0.0,13.1,-59.62
1920,BRN,2004,244.26108333333332,25.621483333333334,0.0,Brunei,72.794,27.205999,0.8340000000000001,359.523,0.6729999999999999,0.0,0.0,0.0
1921,BTN,2004,145.69020249999997,11.940689166666667,0.0,Bhutan,29.835,70.165001,0.0,640.2819999999999,0.0,1.0,26.87,90.49
1922,CAF,2004,106.90832583333336,25.93429166666667,0.0,Central African Republic,37.966,62.034,0.315,4055.0359999999996,0.26899999999999996,0.0,4.37,18.58
1923,CAN,2004,38.43685833333334,-6.950612499999999,0.0,Canada,80.045,19.955,0.887,31949.417,0.8390000000000001,0.0,46.35,-83.58
1924,CHE,2004,115.02031666666669,7.1540475,0.0,Switzerland,73.452,26.548000000000002,0.9009999999999999,7347.246999999999,0.8190000000000001,0.0,46.22,8.77
1925,CHN,2004,45.39415833333334,7.335155833333334,2.0,China,41.144,58.855999,0.635,1314007.478,0.522,5.0,4229614932.0,123684631.0
1926,CIV,2004,113.56413583333331,26.76845,0.0,Cote d'Ivoire,44.817,55.182999,0.40700000000000003,17997.738,0.32899999999999996,0.0,0.0,0.0
1927,CMR,2004,128.7326,25.19334166666667,4.0,Cameroon,47.94,52.060001,0.46399999999999997,16959.081000000002,0.4,0.0,5.96,10.16
1928,COG,2004,124.99553333333334,25.065766666666672,0.0,Congo,60.533,39.466999,0.501,3605.4390000000003,0.45299999999999996,0.0,-4.26,15.2
1929,COK,2004,142.29336666666666,24.564041666666665,0.0,Cook Islands,70.094,29.906,0.0,19.522000000000002,0.0,0.0,-21.9,-157.96
1930,COL,2004,241.37505000000002,24.542833333333334,13.0,Colombia,75.62,24.379998999999998,0.6709999999999999,42724.163,0.56,10.0,-4.22,-69.94
1931,COM,2004,154.11159999999998,25.793341666666674,0.0,Comoros,27.903000000000002,72.097,0.449,597.2280000000001,0.364,0.0,-11.55,43.39
1932,CRI,2004,254.90069166666663,50.62215,0.0,Costa Rica,64.388,35.611999999999995,0.725,4187.038,0.609,2.0,9.99,-84.77
1933,CUB,2004,90.72083333333335,25.77495833333333,10.0,Cuba,76.041,23.959,0.718,11266.941,0.721,0.0,23.14,-82.36
1934,CYM,2004,82.02481666666667,27.658308333333327,0.0,Cayman Islands,100.0,0.0,0.0,47.299,0.0,0.0,19.29,-81.38
1935,CZE,2004,54.16120833333334,8.424195,0.0,Czech Republic,73.671,26.329,0.825,10239.536,0.794,0.0,49.12,16.59
1936,DEU,2004,59.96875,9.307618333333334,0.0,Germany,75.779,24.221001,0.897,81715.659,0.8859999999999999,0.0,47.71,7.77
1937,DJI,2004,20.733866666666668,28.003649999999997,0.0,Djibouti,76.71600000000001,23.284000000000002,0.396,770.752,0.23199999999999998,0.0,11.59,43.15
1938,DMA,2004,354.27866666666665,25.142658333333333,0.0,Dominica,66.29899999999999,33.701,0.7040000000000001,70.37899999999999,0.604,0.0,15.57,-61.32
1939,DOM,2004,125.1423083333333,24.3663,0.0,Dominican Republic,66.003,33.997002,0.6679999999999999,9102.998,0.579,9.0,18.52,-69.93
1940,DZA,2004,8.9122775,23.363758333333337,0.0,Algeria,63.06100000000001,36.938999,0.684,32831.096,0.557,0.0,36.64,4.21
1941,ESP,2004,46.35381666666667,13.830725000000003,3.0,Spain,77.02199999999999,22.978001000000003,0.8370000000000001,43351.668,0.725,0.0,38.06,-1.52
1942,FJI,2004,212.53692500000002,24.28776666666667,0.0,Fiji,49.479,50.521,0.6990000000000001,818.3539999999999,0.695,0.0,-18.12,178.43
1943,FRA,2004,66.18660833333334,11.691068333333334,0.0,France,76.883,23.117001000000002,0.86,60886.607,0.774,0.0,41.86,8.97
1944,GAB,2004,136.38913333333332,25.40046666666667,0.0,Gabon,81.778,18.222,0.6409999999999999,1364.205,0.569,0.0,0.44,9.43
1945,GEO,2004,84.07225000000001,7.3926074999999996,0.0,Georgia,53.218,46.782001,0.701,4533.329000000001,0.74,0.0,4310186.0,40618588.0
1946,GHA,2004,93.65047500000001,27.680458333333334,0.0,Ghana,46.63,53.369999,0.498,20986.536,0.43700000000000006,0.0,6.73,-1.73
1947,GIN,2004,143.78389333333334,26.529750000000003,1.0,Guinea,31.976999999999997,68.023003,0.361,9490.229,0.23600000000000002,0.0,9.5,-13.72
1948,GLP,2004,351.8806666666666,25.079825,0.0,Guadeloupe,98.4,1.6,0.0,436.885,0.0,2.0,16.24,-61.53
1949,GMB,2004,75.02860666666668,28.241575,0.0,Gambia,51.288000000000004,48.712002000000005,0.41200000000000003,1398.5729999999999,0.293,0.0,13.38,-14.41
1950,GRC,2004,48.73466666666667,14.283445833333332,0.0,Greece,74.07300000000001,25.927,0.835,11270.476,0.742,0.0,37.09,21.97
1951,GRD,2004,153.43314166666667,26.724958333333333,0.0,Grenada,35.900999999999996,64.09899899999999,0.713,102.656,0.67,0.0,12.02,-61.75
1952,GTM,2004,187.08677500000002,24.296391666666665,1.0,Guatemala,46.61600000000001,53.383998999999996,0.5670000000000001,12796.925,0.386,1.0,15.73,-88.68
1953,GUF,2004,215.8493583333333,25.908741666666668,0.0,French Guiana,80.72800000000001,19.271998999999997,0.0,196.079,0.0,1.0,5.5,-54.03
1954,GUM,2004,579.7246666666666,27.726241666666667,0.0,Guam,93.53399999999999,6.4660001,0.0,158.099,0.0,0.0,13.44,144.79
1955,GUY,2004,195.46984166666664,25.97011666666667,0.0,Guyana,28.064,71.935997,0.611,751.6519999999999,0.561,0.0,8.2,-59.78
1956,HND,2004,165.77235,24.091275,0.0,Honduras,47.927,52.073002,0.574,7204.153,0.449,8.0,14.08,-87.22
1957,HRV,2004,97.83178333333335,10.938498333333335,2.0,Croatia,54.147,45.853001,0.778,4383.92,0.7020000000000001,0.0,42.72,18.03
1958,HTI,2004,118.26414166666666,25.091875,1.0,Haiti,41.678999999999995,58.320999,0.45,9119.178,0.368,1.0,19.05,-72.47
1959,IDN,2004,229.427,26.199866666666665,25.0,Indonesia,45.148999999999994,54.851002,0.629,223614.64899999998,0.551,18.0,-7.26,112.75
1960,IND,2004,78.13222333333333,24.621191666666665,19.0,India,28.903000000000002,71.097,0.526,1126135.777,0.419,33.0,18.95,72.95
1961,ISR,2004,18.769888333333334,20.495891666666665,0.0,Israel,91.456,8.543999699999999,0.868,6468.826999999999,0.846,0.0,32.75,34.98
1962,ITA,2004,77.87848333333334,12.429164166666668,1.0,Italy,67.62,32.380001,0.852,58494.704000000005,0.741,0.0,36.92,14.67
1963,JAM,2004,156.46554166666667,25.745075,0.0,Jamaica,52.625,47.375,0.691,2728.777,0.611,0.0,18.47,-77.92
1964,JPN,2004,138.62288333333333,11.97146,4.0,Japan,84.64,15.36,0.8690000000000001,128213.632,0.774,0.0,35.72,139.74
1965,KEN,2004,55.52222499999999,25.219066666666667,5.0,Kenya,21.31,78.690002,0.48,35074.931000000004,0.451,6.0,-0.67,37.35
1966,KHM,2004,145.19336916666666,27.644416666666668,1.0,Cambodia,19.055,80.945,0.478,13063.377,0.392,5.0,13.85,106.16
1967,KIR,2004,92.32103333333333,92.32103333333333,0.0,Kiribati,43.532,56.467999,0.568,90.542,0.578,0.0,1.36,173.13
1968,KNA,2004,239.40200000000002,24.847908333333333,0.0,Saint Kitts and Nevis,32.17,67.83000200000001,0.0,47.971000000000004,0.0,0.0,17.3,-62.73
1969,KOR,2004,128.86019166666668,12.030715833333332,0.0,South Korea,81.002,18.997999,0.847,48498.083,0.821,0.0,0.0,0.0
1970,LAO,2004,139.27281,139.27281,0.0,Laos,26.241999999999997,73.758003,0.49700000000000005,5664.605,0.382,2.0,0.0,0.0
1971,LBN,2004,54.182075833333336,16.43930083333333,0.0,Lebanon,86.494,13.505999999999998,0.0,3863.2670000000003,0.0,0.0,34.4,36.39
1972,LBR,2004,216.47378333333333,25.804050000000004,0.0,Liberia,45.706,54.293999,0.373,3176.414,0.405,0.0,5.88,-10.04
1973,LCA,2004,276.41065000000003,26.842541666666666,0.0,Saint Lucia,24.133000000000003,75.866997,0.695,162.251,0.584,0.0,14.03,-60.98
1974,LKA,2004,158.99588333333332,27.114941666666667,0.0,Sri Lanka,18.319000000000003,81.681,0.711,19372.538,0.7040000000000001,12.0,7.07,80.01
1975,MAC,2004,130.97628916666667,23.646824999999996,0.0,Macao,100.0,0.0,0.0,471.45300000000003,0.0,1.0,0.0,0.0
1976,MDG,2004,124.20218333333334,22.87835,0.0,Madagascar,28.211,71.789001,0.47200000000000003,17802.997,0.428,0.0,-15.72,46.32
1977,MDV,2004,185.25895,28.204908333333336,0.0,Maldives,32.49,67.510002,0.635,310.423,0.451,0.0,4.17,73.5
1978,MEX,2004,70.37776166666667,20.946041666666666,12.0,Mexico,75.997,24.003,0.7240000000000001,106995.58300000001,0.588,2.0,14.91,-92.26
1979,MHL,2004,223.7289166666667,28.418166666666668,0.0,Marshall Islands,70.637,29.363001,0.0,52.074,0.0,0.0,8.72,167.74
1980,MLT,2004,31.972440000000002,18.878933333333332,0.0,Malta,93.40700000000001,6.5929999000000015,0.809,405.00699999999995,0.7,0.0,35.9,14.45
1981,MMR,2004,91.13590583333335,23.084383333333335,0.0,Myanmar,27.76,72.239998,0.46799999999999997,48073.707,0.33899999999999997,2.0,16.78,96.15
1982,MNE,2004,109.68289166666666,9.222405833333331,0.0,Montenegro,62.126999999999995,37.873001,0.748,615.145,0.705,0.0,42.7,19.4
1983,MNP,2004,521.6663333333332,27.541641666666663,0.0,Northern Mariana Islands,90.478,9.522000300000002,0.0,65.663,0.0,0.0,15.14,145.72
1984,MOZ,2004,94.78076999999998,24.074991666666666,0.0,Mozambique,29.818,70.181999,0.34299999999999997,20312.705,0.298,0.0,-22.45,31.33
1985,MSR,2004,265.52591666666666,25.748466666666662,0.0,Montserrat,9.379,90.621002,0.0,4.644,0.0,0.0,16.71,-62.21
1986,MTQ,2004,345.27983333333333,25.333691666666667,0.0,Martinique,89.417,10.583,0.0,396.024,0.0,0.0,14.6,-61.07
1987,MUS,2004,155.17043333333334,23.537391666666664,0.0,Mauritius,42.223,57.777,0.7040000000000001,1215.677,0.595,0.0,-19.72,63.38
1988,MYS,2004,242.1699166666667,25.764325,7.0,Malaysia,65.694,34.306,0.7340000000000001,25174.109,0.621,10.0,6.12,102.26
1989,MYT,2004,127.03921666666668,26.583275,0.0,Mayotte,50.278999999999996,49.721001,0.0,172.33900000000003,0.0,0.0,-12.83,45.17
1990,NCL,2004,97.54109166666666,22.277491666666666,0.0,New Caledonia,63.341,36.659,0.0,228.88299999999998,0.0,0.0,-22.3,166.44
1991,NGA,2004,94.5597525,27.338441666666668,0.0,Nigeria,38.211999999999996,61.787997999999995,0.462,135393.616,0.424,0.0,7.15,3.36
1992,NIC,2004,204.896175,25.386216666666666,0.0,Nicaragua,55.782,44.217999,0.5920000000000001,5309.703,0.485,1.0,13.02,-87.53
1993,NIU,2004,168.81632499999998,25.13744166666667,0.0,Niue,34.764,65.236,0.0,1.715,0.0,0.0,-19.06,-169.87
1994,NLD,2004,71.51351666666666,10.283841666666666,0.0,Netherlands,81.514,18.486,0.8859999999999999,16287.181999999999,0.835,0.0,51.19,5.87
1995,NPL,2004,108.2601075,13.202419166666667,1.0,Nepal,14.841,85.158997,0.469,25309.449,0.353,1.0,27.96,84.9
1996,NRU,2004,198.5,27.97498333333333,0.0,Nauru,100.0,0.0,0.0,10.126,0.0,0.0,-0.52,166.92
